Cust Name,MFG SKU,UPC Code,Serial Number,MAC Address,WAVEFORM,Panel LOT #,Ship Date,Kobo PO,Customer PO,Kobo Production Order,Delivery No
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124564,58:B0:D4:37:A6:B4,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV07790AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124565,58:B0:D4:37:78:0F,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV04482AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124566,58:B0:D4:37:A7:4E,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29S6VR0030AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124568,58:B0:D4:37:4E:98,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV07927AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124572,58:B0:D4:37:78:67,320_R100_AF7701_ED078KH1C1_TC.wbf,EGVZBRA09R7V02667AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124573,58:B0:D4:35:FA:5F,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV06442AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124576,58:B0:D4:35:62:CD,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV08927AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124579,58:B0:D4:37:7D:19,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV02171AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124580,58:B0:D4:37:7C:CB,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV06833AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124581,58:B0:D4:37:49:9C,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S6V00011AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124583,58:B0:D4:37:4D:B1,320_R100_AF7701_ED078KH1C1_TC.wbf,EGV57RA09S1V00225AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124585,58:B0:D4:37:A7:12,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S5V00108AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124586,58:B0:D4:37:47:02,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV05250AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124587,58:B0:D4:35:95:06,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV05621AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124588,58:B0:D4:37:78:57,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV06516AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124589,58:B0:D4:35:FA:0C,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V09465AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124592,58:B0:D4:37:AC:26,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV03864AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124594,58:B0:D4:37:A5:48,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV07134AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124595,58:B0:D4:37:1A:84,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV06448AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124596,58:B0:D4:37:78:73,320_R100_AF7701_ED078KH1C1_TC.wbf,EGVZBRA09R7V02417AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124597,58:B0:D4:35:93:9A,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S4V01362AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124600,58:B0:D4:37:AC:4E,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S4V01403AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124601,58:B0:D4:37:A6:D2,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV08450AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124603,58:B0:D4:37:48:CD,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S4V23704AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124604,58:B0:D4:35:61:3A,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29S1V00162AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124609,58:B0:D4:37:7D:77,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV05958AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124611,58:B0:D4:37:49:43,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29S6VR0013AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124612,58:B0:D4:35:62:B7,320_R100_AF7701_ED078KH1C1_TC.wbf,EGVZBRA09R7V04688AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124615,58:B0:D4:37:7D:8D,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S5V00018AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124616,58:B0:D4:37:7D:43,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29RCV00212AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124617,58:B0:D4:35:93:99,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S5V00118AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124618,58:B0:D4:35:FA:1C,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V17674AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124621,58:B0:D4:35:C7:D4,320_R100_AF7701_ED078KH1C1_TC.wbf,EGV57RA09S1V00369AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124623,58:B0:D4:35:FA:D4,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V21516AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124624,58:B0:D4:37:7D:53,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S6V00130AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124625,58:B0:D4:37:1A:12,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V14154AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124626,58:B0:D4:37:A7:53,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S5V00104AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124630,58:B0:D4:37:7D:A4,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29RCV00567AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124632,58:B0:D4:35:63:14,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V22109AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124637,58:B0:D4:37:76:69,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV02000AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124638,58:B0:D4:35:62:A9,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV04399AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124640,58:B0:D4:37:77:D5,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV01657AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124643,58:B0:D4:35:61:C0,320_R100_AF7701_ED078KH1C1_TC.wbf,EGV57RA09S1V00158AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124644,58:B0:D4:37:7D:58,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV06972AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124645,58:B0:D4:37:78:47,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V21509AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124647,58:B0:D4:37:17:D3,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S4V01260AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124649,58:B0:D4:35:61:5C,320_R100_AF7701_ED078KH1C1_TC.wbf,EGV57RA09S1V00081AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124650,58:B0:D4:34:3B:6B,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV07830AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124651,58:B0:D4:34:1B:8B,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV00256AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124654,58:B0:D4:34:88:59,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV06822AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124655,58:B0:D4:34:72:3A,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S6V00102AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124656,58:B0:D4:34:3A:12,320_R100_AF7701_ED078KH1C1_TC.wbf,EGVZBRA09R8V02508AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124658,58:B0:D4:34:C0:79,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S4V01313AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124659,58:B0:D4:34:A7:DF,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV06734AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124660,58:B0:D4:34:05:58,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV08771AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124661,58:B0:D4:34:B5:F8,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V06163AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124662,58:B0:D4:34:05:1C,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S5V00072AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124663,58:B0:D4:34:1B:C6,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V09267AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124664,58:B0:D4:34:A8:15,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S6V00159AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124666,58:B0:D4:34:A6:94,320_R100_AF7701_ED078KH1C1_TC.wbf,EGVZBRA09S6VR0002AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124667,58:B0:D4:34:88:B3,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV09132AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124668,58:B0:D4:34:51:9E,320_R100_AF7701_ED078KH1C1_TC.wbf,EGVZBRA09R8V01160AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124669,58:B0:D4:34:A7:D9,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV09268AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124670,58:B0:D4:34:A8:ED,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S6V00157AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124671,58:B0:D4:34:B5:51,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29RAV00098AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124673,58:B0:D4:34:A8:A2,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S6V00146AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124675,58:B0:D4:34:89:F3,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S4V01339AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124683,58:B0:D4:37:9E:67,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S6V00123AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124684,58:B0:D4:37:4E:D3,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV09094AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124701,58:B0:D4:37:1F:EA,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S6V00124AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124703,58:B0:D4:37:6F:7D,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V19955AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124707,58:B0:D4:37:A6:D7,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S4V01272AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124708,58:B0:D4:37:78:A3,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29S6VR0006AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124710,58:B0:D4:37:1A:86,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S6V00073AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124712,58:B0:D4:35:96:1A,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV08721AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124713,58:B0:D4:37:1A:C2,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V20975AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124714,58:B0:D4:37:1A:DF,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV05398AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124715,58:B0:D4:37:A4:FD,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29RBV00008AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124718,58:B0:D4:37:1A:A4,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV01682AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124719,58:B0:D4:37:9E:5C,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S6V00077AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124728,58:B0:D4:37:14:D9,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV01692AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124731,58:B0:D4:37:6F:6B,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S5V00122AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124732,58:B0:D4:37:49:8A,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V21510AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124736,58:B0:D4:35:62:8B,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV00636AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124737,58:B0:D4:37:77:F9,320_R100_AF7701_ED078KH1C1_TC.wbf,EGVZBRA09R7V04550AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124742,58:B0:D4:35:63:C6,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV08209AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124743,58:B0:D4:37:48:ED,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV06753AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124744,58:B0:D4:35:63:9D,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S6V00111AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124745,58:B0:D4:35:F9:27,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV02498AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124747,58:B0:D4:35:94:E3,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S6V00112AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124748,58:B0:D4:37:1A:09,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV04322AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124750,58:B0:D4:35:95:C3,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S6V00150AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124751,58:B0:D4:35:96:AA,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29S1V00169AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124752,58:B0:D4:37:20:47,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV06505AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124753,58:B0:D4:35:61:1E,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S4V01310AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124755,58:B0:D4:35:95:AA,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV08082AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124757,58:B0:D4:35:63:A4,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S6V00132AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124759,58:B0:D4:35:63:84,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V10076AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124761,58:B0:D4:35:63:31,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV04514AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124762,58:B0:D4:35:64:70,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV04486AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124763,58:B0:D4:37:6F:95,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S6V00228AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124764,58:B0:D4:37:6F:10,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV05879AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124765,58:B0:D4:35:63:47,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV04293AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124766,58:B0:D4:35:F9:28,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V12361AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124767,58:B0:D4:35:62:8E,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV02582AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124774,58:B0:D4:37:A6:3F,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV02259AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124775,58:B0:D4:37:14:CD,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S4V01393AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124780,58:B0:D4:35:95:20,320_R100_AF7701_ED078KH1C1_TC.wbf,EGVZBRA09R8V02399AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124781,58:B0:D4:35:95:C4,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S6V00121AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124782,58:B0:D4:37:AC:9E,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S5V00073AL,20170922,4500001792,4500001940,2002840,80124912
